PK_UID;Inst_Type;LandCode;Inst_Naam;Inst_id;EPRTR_id;lon;lat;Act_Code;Act_Group;Act_Class;Inrichting;Stad;Regio;StraatNaam;nr;MWth;StartDatum;VollastUr0;Categorie;Raffinage;Biomassa;Kolen;VastOverig;Vloeibaar;Aardgas;GasOverig;Totaal_TJ;SO2_ton;NOx_ton;Stof_ton;Jaar;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
1016;LCP;NL;SABIC Innovative Plastics BV,COGEN 1 (WKK-1);NL.RIVM/041101002.PART;NL.RIVM/000041101.FACILITY;4.256190000518237;51.512420003598855;20.16;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van kunststof in primaire vorm;SABIC Innovative Plastics BV;Bergen Op Zoom;West-Noord-Brabant;Plasticslaan;1;132.0;1984-09-26;;GasTurbine;N;0.0;0.0;0.0;0;1616.13;0.0;1616.13;0.44;43.5;0.21;2024;;GM0748;;;;GM0748;;;;GM0748;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1025;LCP;NL;SABIC Innovative Plastics BV,COGEN 2 (WKK-2);NL.RIVM/041101003.PART;NL.RIVM/000041101.FACILITY;4.256190000518237;51.512420003598855;20.16;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van kunststof in primaire vorm;SABIC Innovative Plastics BV;Bergen Op Zoom;West-Noord-Brabant;Plasticslaan;1;132.0;1990-02-13;;GasTurbine;N;0.0;0.0;0.0;0;1723.42;0.0;1723.42;0.47;20.8;1.85;2024;;GM0748;;;;GM0748;;;;GM0748;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1034;LCP;NL;SABIC Innovative Plastics BV,5 stoomketels;NL.RIVM/041101004.PART;NL.RIVM/000041101.FACILITY;4.256190000518237;51.512420003598855;20.16;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van kunststof in primaire vorm;SABIC Innovative Plastics BV;Bergen Op Zoom;West-Noord-Brabant;Plasticslaan;1;72.5;2024-01-01;;Boiler;N;0.0;0.0;0.0;0;4.69;0.0;4.69;0.0;0.11;0.0;2024;;GM0748;;;;GM0748;;;;GM0748;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1038;LCP;NL;"Ravenstein,3-1 Gasturbine RR Avon 161G- CB; with Low Nox Catalystic Reduction";NL.RIVM/041502001.PART;NL.RIVM/000041502.FACILITY;5.661510002531401;51.78253000377223;35.12;"Productie van elektriciteit; transmissie en distributie van elektriciteit en aardgas";Beheer en exploitatie van transportnetten voor elektriciteit, aardgas en warm water;Ravenstein;Ravenstein;Noordoost-Noord-Brabant;Ganzenweg;10;51.2;1970-08-01;;GasTurbine;N;0.0;0.0;0.0;0;2.83;0.0;2.83;0.0;0.06;0.0;2024;;GM0828;;;;GM0828;;;;GM0828;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1047;LCP;NL;"Ravenstein,3-2 Gasturbine RR Avon 161G- CB; with Low Nox Catalystic Reduction";NL.RIVM/041502002.PART;NL.RIVM/000041502.FACILITY;5.661510002531401;51.78253000377223;35.12;"Productie van elektriciteit; transmissie en distributie van elektriciteit en aardgas";Beheer en exploitatie van transportnetten voor elektriciteit, aardgas en warm water;Ravenstein;Ravenstein;Noordoost-Noord-Brabant;Ganzenweg;10;51.2;1900-01-01;;GasEngine;N;0.0;0.0;0.0;0;2.75;0.0;2.75;0.0;0.08;0.0;2024;;GM0828;;;;GM0828;;;;GM0828;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1056;LCP;NL;Cosun Beet Company-Dinteloord,Ketel 25;NL.RIVM/042310001.PART;NL.RIVM/000042310.FACILITY;4.432730000549028;51.619620003323014;10.81;Vervaardiging van overige voedingsmiddelen;Vervaardiging van suiker;Cosun Beet Company-Dinteloord;Dinteloord;West-Noord-Brabant;Noordzeedijk;113 Prodlocdo;80.0;1966-09-01;;Boiler;N;32.28;0.0;0.0;0;1086.61;0.0;1118.89;0.0;20.0;0.0;2024;;GM0851;;;;GM0851;;;;GM0851;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1065;LCP;NL;Cosun Beet Company-Dinteloord,Ketel 27;NL.RIVM/042310002.PART;NL.RIVM/000042310.FACILITY;4.432730000549028;51.619620003323014;10.81;Vervaardiging van overige voedingsmiddelen;Vervaardiging van suiker;Cosun Beet Company-Dinteloord;Dinteloord;West-Noord-Brabant;Noordzeedijk;113 Prodlocdo;80.0;1970-09-01;;Boiler;N;27.83;0.0;0.0;0;819.43;0.0;847.26;0.0;14.9;0.0;2024;;GM0851;;;;GM0851;;;;GM0851;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1081;LCP;NL;Amer Centrale,Ketels KHAM;NL.RIVM/044004001.PART;NL.RIVM/000044004.FACILITY;4.840840001521935;51.709410004007815;35.11;"Productie van elektriciteit; transmissie en distributie van elektriciteit en aardgas";Productie van elektriciteit;Amer Centrale;Geertruidenberg;West-Noord-Brabant;Amerweg;1;180.0;2016-01-01;;Boiler;N;0.0;0.0;0.0;0;1419.38;0.0;1419.38;0.0;21.6;0.0;2024;;GM0779;;;;GM0779;;;;GM0779;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1090;LCP;NL;Amer Centrale,AC 91;NL.RIVM/044004002.PART;NL.RIVM/000044004.FACILITY;4.843170001309259;51.711060003326054;35.11;"Productie van elektriciteit; transmissie en distributie van elektriciteit en aardgas";Productie van elektriciteit;Amer Centrale;Geertruidenberg;West-Noord-Brabant;Amerweg;1;1600.0;1993-07-01;;Boiler;N;10359.12;1697.56;0.0;0;880.49;0.0;12937.18;39.0;335.0;7.44;2024;;GM0779;;;;GM0779;;;;GM0779;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1107;LCP;NL;"Ennatuurlijk BV; WKC Helmond,Gasturbine 2";NL.RIVM/044008002.PART;NL.RIVM/000044008.FACILITY;5.688320001822845;51.463400003264894;35.14;"Productie van elektriciteit; transmissie en distributie van elektriciteit en aardgas";Handel in elektriciteit en in gas via leidingen;"Ennatuurlijk BV; WKC Helmond";Helmond;Zuidoost-Noord-Brabant;Achterdijk;42;61.5;1999-01-01;;GasTurbine;N;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;2024;;GM0794;;;;GM0794;;;;GM0794;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1128;LCP;NL;"Ennatuurlijk BV; WKC Eindhoven,Hulpketel 1,Hulpketel 2,Hulpketel 3";NL.RIVM/048084002.PART;NL.RIVM/000048084.FACILITY;5.453810002343527;51.44948000351765;35.14;"Productie van elektriciteit; transmissie en distributie van elektriciteit en aardgas";Handel in elektriciteit en in gas via leidingen;"Ennatuurlijk BV; WKC Eindhoven";Eindhoven;Zuidoost-Noord-Brabant;Beukenlaan;2 a;84.0;1997-01-01;;Boiler;N;0.0;0.0;0.0;0;137.35;0.0;137.35;0.0;0.0;0.0;2024;;GM0772;;;;GM0772;;;;GM0772;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1137;LCP;NL;WKC Moerdijk,STEG;NL.RIVM/049006001.PART;NL.RIVM/000049006.FACILITY;4.578650001084949;51.68583000353206;35.11;"Productie van elektriciteit; transmissie en distributie van elektriciteit en aardgas";Productie van elektriciteit;WKC Moerdijk;Moerdijk;West-Noord-Brabant;Middenweg;36;742.0;2012-02-18;;GasTurbine;N;0.0;0.0;0.0;0;5701.37;0.0;5701.37;0.0;156.0;0.0;2024;;GM1709;;;;GM1709;;;;GM1709;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1146;LCP;NL;WKC Moerdijk,Gasturbine/Afgassenketel 12;NL.RIVM/049006002.PART;NL.RIVM/000049006.FACILITY;4.581020001366876;51.685370003638326;35.11;"Productie van elektriciteit; transmissie en distributie van elektriciteit en aardgas";Productie van elektriciteit;WKC Moerdijk;Moerdijk;West-Noord-Brabant;Middenweg;36;169.0;1996-01-01;;GasTurbine;N;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;2024;;GM1709;;;;GM1709;;;;GM1709;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1155;LCP;NL;WKC Moerdijk,Gasturbine/Afgassenketel 13;NL.RIVM/049006003.PART;NL.RIVM/000049006.FACILITY;4.581020001366876;51.685370003638326;35.11;"Productie van elektriciteit; transmissie en distributie van elektriciteit en aardgas";Productie van elektriciteit;WKC Moerdijk;Moerdijk;West-Noord-Brabant;Middenweg;36;169.0;1996-01-01;;GasTurbine;N;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;2024;;GM1709;;;;GM1709;;;;GM1709;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1164;LCP;NL;WKC Moerdijk,Gasturbine/Afgassenketel 14;NL.RIVM/049006004.PART;NL.RIVM/000049006.FACILITY;4.581020001366876;51.685370003638326;35.11;"Productie van elektriciteit; transmissie en distributie van elektriciteit en aardgas";Productie van elektriciteit;WKC Moerdijk;Moerdijk;West-Noord-Brabant;Middenweg;36;169.0;1996-01-01;;GasTurbine;N;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;2024;;GM1709;;;;GM1709;;;;GM1709;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1175;LCP;NL;Dow Benelux BV (Hoek),Dow_Ethyleen_1_BA-110;NL.RIVM/051104003.PART;NL.RIVM/000051104.FACILITY;3.779790000222456;51.34370000329926;20.14;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van overige organische basischemicaliën;Dow Benelux BV (Hoek);Hoek;Zeeuwsch-Vlaanderen;Herbert H. Dowweg;5;59.3;1969-01-01;8784.0;Others;N;0.0;0.0;0.0;0;0.0;910.57;910.57;0.0;35.1;0.32;2024;;GM0715;;;;GM0715;;;;GM0715;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1184;LCP;NL;Dow Benelux BV (Hoek),Dow_Ethyleen_1_BA-98;NL.RIVM/051104004.PART;NL.RIVM/000051104.FACILITY;3.7807199995035883;51.343960003475786;20.14;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van overige organische basischemicaliën;Dow Benelux BV (Hoek);Hoek;Zeeuwsch-Vlaanderen;Herbert H. Dowweg;5;56.9;1974-01-01;8784.0;Others;N;0.0;0.0;0.0;0;0.0;594.94;594.94;0.0;21.7;0.57;2024;;GM0715;;;;GM0715;;;;GM0715;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1193;LCP;NL;Dow Benelux BV (Hoek),Dow_Ethyleen_1_BA-99;NL.RIVM/051104005.PART;NL.RIVM/000051104.FACILITY;3.7807199995035883;51.343960003475786;20.14;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van overige organische basischemicaliën;Dow Benelux BV (Hoek);Hoek;Zeeuwsch-Vlaanderen;Herbert H. Dowweg;5;56.9;1974-01-01;8784.0;Others;N;0.0;0.0;0.0;0;0.0;1353.54;1353.54;0.0;42.1;1.22;2024;;GM0715;;;;GM0715;;;;GM0715;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1202;LCP;NL;Dow Benelux BV (Hoek),Dow_Ethyleen_2_BA-111;NL.RIVM/051104006.PART;NL.RIVM/000051104.FACILITY;3.7744799993270686;51.34393000379713;20.14;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van overige organische basischemicaliën;Dow Benelux BV (Hoek);Hoek;Zeeuwsch-Vlaanderen;Herbert H. Dowweg;5;59.3;1971-01-01;8784.0;Others;N;0.0;0.0;0.0;0;0.0;1122.64;1122.64;0.0;42.3;0.42;2024;;GM0715;;;;GM0715;;;;GM0715;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1211;LCP;NL;Dow Benelux BV (Hoek),Dow_Ethyleen_2_BA-112;NL.RIVM/051104007.PART;NL.RIVM/000051104.FACILITY;3.774480000207563;51.34389000355253;20.14;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van overige organische basischemicaliën;Dow Benelux BV (Hoek);Hoek;Zeeuwsch-Vlaanderen;Herbert H. Dowweg;5;59.3;1971-01-01;8784.0;Others;N;0.0;0.0;0.0;0;0.0;1223.84;1223.84;0.0;42.3;0.46;2024;;GM0715;;;;GM0715;;;;GM0715;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1220;LCP;NL;Dow Benelux BV (Hoek),Dow_Ethyleen_2_BA-113;NL.RIVM/051104008.PART;NL.RIVM/000051104.FACILITY;3.774479999679898;51.343650003801244;20.14;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van overige organische basischemicaliën;Dow Benelux BV (Hoek);Hoek;Zeeuwsch-Vlaanderen;Herbert H. Dowweg;5;59.3;1971-01-01;8784.0;Others;N;0.0;0.0;0.0;0;0.0;770.52;770.52;0.0;30.3;0.3;2024;;GM0715;;;;GM0715;;;;GM0715;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1229;LCP;NL;Dow Benelux BV (Hoek),Dow_Ethyleen_2_BA-115;NL.RIVM/051104009.PART;NL.RIVM/000051104.FACILITY;3.774779999394957;51.343930003548266;20.14;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van overige organische basischemicaliën;Dow Benelux BV (Hoek);Hoek;Zeeuwsch-Vlaanderen;Herbert H. Dowweg;5;59.3;1971-01-01;8784.0;Others;N;0.0;0.0;0.0;0;0.0;1120.54;1120.54;0.0;48.9;0.42;2024;;GM0715;;;;GM0715;;;;GM0715;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1238;LCP;NL;Dow Benelux BV (Hoek),Dow_Ethyleen_2_BA-116;NL.RIVM/051104010.PART;NL.RIVM/000051104.FACILITY;3.7747800000128016;51.34389000330254;20.14;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van overige organische basischemicaliën;Dow Benelux BV (Hoek);Hoek;Zeeuwsch-Vlaanderen;Herbert H. Dowweg;5;59.3;1971-01-01;8784.0;Others;N;0.0;0.0;0.0;0;0.0;282.48;282.48;0.0;7.35;0.22;2024;;GM0715;;;;GM0715;;;;GM0715;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1247;LCP;NL;Dow Benelux BV (Hoek),Dow_Ethyleen_2_BA-96;NL.RIVM/051104011.PART;NL.RIVM/000051104.FACILITY;3.775130000592415;51.34354000321458;20.14;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van overige organische basischemicaliën;Dow Benelux BV (Hoek);Hoek;Zeeuwsch-Vlaanderen;Herbert H. Dowweg;5;50.6;1991-01-01;8784.0;Others;N;0.0;0.0;0.0;0;0.0;1087.44;1087.44;0.0;48.2;0.37;2024;;GM0715;;;;GM0715;;;;GM0715;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1256;LCP;NL;Dow Benelux BV (Hoek),Dow_Ethyleen_2_BA-97;NL.RIVM/051104012.PART;NL.RIVM/000051104.FACILITY;3.775130000592415;51.34354000321458;20.14;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van overige organische basischemicaliën;Dow Benelux BV (Hoek);Hoek;Zeeuwsch-Vlaanderen;Herbert H. Dowweg;5;50.6;1991-01-01;8784.0;Others;N;0.0;0.0;0.0;0;0.0;1089.32;1089.32;0.0;46.3;0.36;2024;;GM0715;;;;GM0715;;;;GM0715;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1265;LCP;NL;Dow Benelux BV (Hoek),Dow_Ethyleen_2_BA-98;NL.RIVM/051104013.PART;NL.RIVM/000051104.FACILITY;3.7750999997367636;51.34392000349569;20.14;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van overige organische basischemicaliën;Dow Benelux BV (Hoek);Hoek;Zeeuwsch-Vlaanderen;Herbert H. Dowweg;5;56.9;1974-01-01;8784.0;Others;N;0.0;0.0;0.0;0;0.0;1182.17;1182.17;0.0;42.5;1.46;2024;;GM0715;;;;GM0715;;;;GM0715;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1274;LCP;NL;Dow Benelux BV (Hoek),Dow_Ethyleen_2_BA-99;NL.RIVM/051104014.PART;NL.RIVM/000051104.FACILITY;3.7750999997367636;51.34392000349569;20.14;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van overige organische basischemicaliën;Dow Benelux BV (Hoek);Hoek;Zeeuwsch-Vlaanderen;Herbert H. Dowweg;5;56.9;1974-01-01;8784.0;Others;N;0.0;0.0;0.0;0;0.0;875.31;875.31;0.0;36.6;1.27;2024;;GM0715;;;;GM0715;;;;GM0715;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1283;LCP;NL;Dow Benelux BV (Hoek),Dow_Ethyleen_3_BA-100;NL.RIVM/051104015.PART;NL.RIVM/000051104.FACILITY;3.7744599996473895;51.343470003079446;20.14;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van overige organische basischemicaliën;Dow Benelux BV (Hoek);Hoek;Zeeuwsch-Vlaanderen;Herbert H. Dowweg;5;113.4;2007-01-01;8784.0;Others;N;0.0;0.0;0.0;0;0.0;2361.17;2361.17;0.0;80.9;1.01;2024;;GM0715;;;;GM0715;;;;GM0715;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1292;LCP;NL;Dow Benelux BV (Hoek),Dow_Ethyleen_3_BA-101;NL.RIVM/051104016.PART;NL.RIVM/000051104.FACILITY;3.7735900001014233;51.34392000375675;20.14;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van overige organische basischemicaliën;Dow Benelux BV (Hoek);Hoek;Zeeuwsch-Vlaanderen;Herbert H. Dowweg;5;59.3;1971-01-01;8784.0;Others;N;0.0;0.0;0.0;0;0.0;1214.55;1214.55;0.0;50.8;0.45;2024;;GM0715;;;;GM0715;;;;GM0715;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1301;LCP;NL;Dow Benelux BV (Hoek),Dow_Ethyleen_3_BA-102;NL.RIVM/051104017.PART;NL.RIVM/000051104.FACILITY;3.773590000326242;51.343880003495634;20.14;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van overige organische basischemicaliën;Dow Benelux BV (Hoek);Hoek;Zeeuwsch-Vlaanderen;Herbert H. Dowweg;5;59.3;1971-01-01;8784.0;Others;N;0.0;0.0;0.0;0;0.0;859.82;859.82;0.0;34.9;0.3;2024;;GM0715;;;;GM0715;;;;GM0715;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1310;LCP;NL;Dow Benelux BV (Hoek),Dow_Ethyleen_3_BA-103;NL.RIVM/051104018.PART;NL.RIVM/000051104.FACILITY;3.7735900001211538;51.34365000354557;20.14;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van overige organische basischemicaliën;Dow Benelux BV (Hoek);Hoek;Zeeuwsch-Vlaanderen;Herbert H. Dowweg;5;59.3;1971-01-01;8784.0;Others;N;0.0;0.0;0.0;0;0.0;1276.72;1276.72;0.0;50.7;0.45;2024;;GM0715;;;;GM0715;;;;GM0715;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1319;LCP;NL;Dow Benelux BV (Hoek),Dow_Ethyleen_3_BA-104;NL.RIVM/051104019.PART;NL.RIVM/000051104.FACILITY;3.77358999989855;51.343690003807055;20.14;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van overige organische basischemicaliën;Dow Benelux BV (Hoek);Hoek;Zeeuwsch-Vlaanderen;Herbert H. Dowweg;5;59.3;1971-01-01;8784.0;Others;N;0.0;0.0;0.0;0;0.0;1255.79;1255.79;0.0;55.9;0.43;2024;;GM0715;;;;GM0715;;;;GM0715;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1328;LCP;NL;Dow Benelux BV (Hoek),Dow_Ethyleen_3_BA-105;NL.RIVM/051104020.PART;NL.RIVM/000051104.FACILITY;3.7738900001592306;51.34393000384355;20.14;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van overige organische basischemicaliën;Dow Benelux BV (Hoek);Hoek;Zeeuwsch-Vlaanderen;Herbert H. Dowweg;5;59.3;1971-01-01;8784.0;Others;N;0.0;0.0;0.0;0;0.0;1273.73;1273.73;0.0;51.1;0.44;2024;;GM0715;;;;GM0715;;;;GM0715;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1337;LCP;NL;Dow Benelux BV (Hoek),Dow_Ethyleen_3_BA-106;NL.RIVM/051104021.PART;NL.RIVM/000051104.FACILITY;3.7738900001214946;51.343890003581365;20.14;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van overige organische basischemicaliën;Dow Benelux BV (Hoek);Hoek;Zeeuwsch-Vlaanderen;Herbert H. Dowweg;5;59.3;1971-01-01;8784.0;Others;N;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;2024;;GM0715;;;;GM0715;;;;GM0715;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1346;LCP;NL;Dow Benelux BV (Hoek),Dow_Ethyleen_3_BA-107;NL.RIVM/051104022.PART;NL.RIVM/000051104.FACILITY;3.7738899998235254;51.34365000380368;20.14;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van overige organische basischemicaliën;Dow Benelux BV (Hoek);Hoek;Zeeuwsch-Vlaanderen;Herbert H. Dowweg;5;59.3;1971-01-01;8784.0;Others;N;0.0;0.0;0.0;0;0.0;1219.8;1219.8;0.0;51.4;0.44;2024;;GM0715;;;;GM0715;;;;GM0715;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1355;LCP;NL;Dow Benelux BV (Hoek),Dow_Ethyleen_3_BA-108;NL.RIVM/051104023.PART;NL.RIVM/000051104.FACILITY;3.773919999836954;51.34367000364883;20.14;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van overige organische basischemicaliën;Dow Benelux BV (Hoek);Hoek;Zeeuwsch-Vlaanderen;Herbert H. Dowweg;5;59.3;1971-01-01;8784.0;Others;N;0.0;0.0;0.0;0;0.0;1310.14;1310.14;0.0;53.9;0.44;2024;;GM0715;;;;GM0715;;;;GM0715;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1364;LCP;NL;Dow Benelux BV (Hoek),Dow_Ethyleen_3_BA-109;NL.RIVM/051104024.PART;NL.RIVM/000051104.FACILITY;3.7741899995343946;51.3436500032892;20.14;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van overige organische basischemicaliën;Dow Benelux BV (Hoek);Hoek;Zeeuwsch-Vlaanderen;Herbert H. Dowweg;5;59.3;1971-01-01;8784.0;Others;N;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;2024;;GM0715;;;;GM0715;;;;GM0715;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1373;LCP;NL;Dow Benelux BV (Hoek),Dow_Ethyleen_3_BA-110;NL.RIVM/051104025.PART;NL.RIVM/000051104.FACILITY;3.7741899998370902;51.34369000355297;20.14;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van overige organische basischemicaliën;Dow Benelux BV (Hoek);Hoek;Zeeuwsch-Vlaanderen;Herbert H. Dowweg;5;59.3;1971-01-01;8784.0;Others;N;0.0;0.0;0.0;0;0.0;1277.09;1277.09;0.0;55.6;0.46;2024;;GM0715;;;;GM0715;;;;GM0715;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
